country_code,country_name,country_group,wjp_rol_2,vdem_core_v2x_pubcorr,vdem_core_v2x_execorr,vdem_core_v2lgcrrpt,wjp_rol_6_2,bs_bti_q12_1,rise_ee_1,rise_ee_2,rise_ee_3,rise_ee_4,rise_ee_5,rise_ee_6,rise_ee_7,rise_ee_8,rise_ee_9,rise_re_1,rise_re_2,rise_re_3,rise_re_4,rise_re_7,rise_ee_4_3,wb_gtmi_cgsi,wb_gtmi_gtei,wb_gtmi_psdi,wb_spi_census_and_survey_index,wb_spi_std_and_methods,vdem_core_v2clrspct,bs_bti_q15_1,vdem_core_v2stcritrecadm,vdem_core_v2peasjpol,vdem_core_v2peasjsoecon,wjp_rol_4_8,idea_gsod_v_22_16,oecd_epl_regular,oecd_epl_temporary,wb_wbl_labor,wb_aspire_coverage,wb_aspire_adequacy_benefits,vdem_core_v2juaccnt,bs_bti_q3_2,vdem_core_v2juhcind,wjp_rol_2_2,vdem_core_v2juncind,idea_gsod_v_21_05,wjp_rol_6_6,wjp_rol_4_3,wjp_rol_7_7,wjp_rol_7_1,wjp_rol_7_6,wjp_rol_7_5,wjp_rol_8_2,wjp_rol_8_1,wjp_rol_8_4,vdem_core_v2clacjstm,vdem_core_v2clacjstw,vdem_core_v2xcl_prpty,bs_bti_q7_2,wjp_rol_6,wb_lpi_lp_lpi_cust_xq,wb_gfdb_oi_01,wb_wbl_entrepreneurship,bs_bti_q8_2,wb_debt_transp_index,wb_gtmi_pfm_mis,wb_pefa_pi_2016_05,wb_pefa_pi_2016_07,wb_pefa_pi_2016_08,wb_pefa_pi_2016_10,wb_pefa_pi_2016_11,wb_pefa_pi_2016_12,wb_pefa_pi_2016_13,wb_pefa_pi_2016_14,wb_pefa_pi_2016_15,wb_pefa_pi_2016_16,wb_pefa_pi_2016_17,wb_pefa_pi_2016_18,wb_pefa_pi_2016_19,wb_pefa_pi_2016_20,wb_pefa_pi_2016_21,wb_pefa_pi_2016_22,wb_pefa_pi_2016_23,wb_pefa_pi_2016_24,wb_pefa_pi_2016_25,wb_pefa_pi_2016_26,wb_pefa_pi_2016_27,wb_pefa_pi_2016_28,wb_pefa_pi_2016_29,wb_pefa_pi_2016_30,bs_bti_si,wjp_rol_1,bs_bti_q3_1,vdem_core_v2xlg_legcon,bs_bti_q2_1,fh_fiw_pr_rating,vdem_core_v2pepwrses,vdem_core_v2pepwrsoc,vdem_core_v2pepwrgen,vdem_core_v2lgqugen,vdem_core_v2x_gender,vdem_core_v2peapspol,vdem_core_v2peapsecon,vdem_core_v2peapsgen,wdi_shstaanvczs,wdi_shstabrtczs,wdi_spregbrthzs,wdi_seprmenrltczs,wdi_sesecenrltczs,wdi_sepretcaqzs,wdi_seprmtcaqzs,wdi_sesectcaqzs,fh_fiw_cl_rating,bs_bti_q2_3,vdem_core_v2cacamps,rwb_pfi_index,vdem_core_v2x_cspart,vdem_core_v2cseeorgs,vdem_core_v2csreprss,vdem_core_v2dlengage,wjp_rol_4_7,vdem_core_v2clacfree,wjp_rol_4_5,wjp_rol_4_4,wjp_rol_4_6,vdem_core_v2cldiscm,vdem_core_v2cldiscw,wb_wbl_social,oecd_pmr_2018_1_1,oecd_pmr_2018_1_2,oecd_pmr_2018_1_3,oecd_pmr_2018_1_4,oecd_pmr_2018_2_1,oecd_pmr_2018_2_2,wjp_rol_3_2,wjp_rol_3_1,ibp_obs_obi,wjp_rol_3_4,wb_gtmi_dcei,wdi_nygdppcapppkd,log_gdp,vars_anticorruption_avg,vars_climate_avg,vars_digital_avg,vars_hrm_avg,vars_leg_avg,vars_mkt_avg,vars_pfm_avg,vars_pol_avg,vars_social_avg,vars_transp_avg
LVA,Latvia,0,0.6375000000000001,0.9150657229524772,0.9754350051177072,0.6144404332129964,0.7856912833912381,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8937334,1,0.824441995039956,0.8125,0.7615894039735098,0.8044302788844622,0.9859427165700229,0.75704456665547315,0.9072164948453608,0.8542586525825139,0.4354503799643998,1,NA,NA,0.6359444189952664,0.8333333333333334,0.977631201605965,0.805625995530099,0.804638304407925,0.67,0.7,0.723685099172713,0.5752667057146631,0.5883714920978308,0.798466155577414,0.43998613244376805,0.6325614726607016,0.6054146556235824,0.9143934879090213,0.80231884057971,0.7801065719360568,0.9370165745856355,1,0.7323943661971831,0.6666666666666665,0.3396369473237328,1,0.8888888888888888,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8818898102796022,0.6837606837606837,0.8888888888888888,0.8180685358255453,0.8888888888888888,0.9666666666666667,0.7485599708348525,0.6245086310032473,0.8013439599937491,0.01,0.9908315565031982,0.9071956717763752,0.8270253837969297,0.9458060587608464,NA,NA,1,NA,NA,1,1,1,0.8333333333333334,1,0.7993423874195855,0.8243363929546018,0.8747114375655825,0.8631368323841774,0.8785330673622834,0.6989431147031395,0.7548673409753378,0.846395431834404,0.7813743370956301,0.7072610355475301,0.8199997442577619,0.93431906614786,0.9402323448486701,1,NA,NA,NA,NA,NA,NA,0.697799288891537,0.8632594248431397,NA,0.7139986578468027,NA,38796.5510159878,10.566086630319775,0.7856264889348837,NA,NA,0.8377808788935902,0.722808462799297,0.7792857591288697,NA,0.7548552356950293,0.8472991166518686,NA
LBN,Lebanon,0,0.2575,0.1935288169868553,0.3019447287615148,0.2819494584837545,0.2621488732788932,0.125,0.8962963104248044,1,0.541666679382324,0.2916666666666667,0.5347825945041136,0.622222239176432,0.125,0.01,0.3050595290046566,0.7333333333333333,0.8472222264607747,0.868421052631579,0.483333320617676,0.33333333333333337,0.6666666666666667,NA,NA,NA,0.3760666,0.36,0.27610912096996426,0.25,0.344271523178808,0.3987888446215139,0.31657002284308555,0.363812323495896,0.7680412371134021,NA,NA,0.4989010989011008,NA,NA,0.41829286914032676,0.4444444444444444,0.5238026957269859,0.363771002098465,0.67620949162955,0.33,0.3525,0.37258847577255205,0.26558235120851287,0.4234631332251668,0.324885696915176,0.2942988185349549,0.4329712983558752,0.4909955113241455,0.08761454703527383,0.5126666666666666,0.4841918294849023,0.7445303867403315,0.2777777777777778,0.35211267605633806,NA,0.3976701218125762,0.75,0.2777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4537403725431604,0.41794871794871796,0.4444444444444444,0.539356178608515,0.5555555555555556,0.3333333333333333,0.399270871308786,0.5276363014869253,0.361400218784185,0.01,0.6006396588486141,0.5137601442741209,0.42368141054871555,0.5194397929669661,NA,NA,NA,NA,NA,0.32211236953735367,0.327519499460856,NA,0.5,0.7222222222222222,0.3786132952108649,0.5548995286529397,0.7985309548793285,0.7238417731260581,0.6104956268221574,0.6309294373640038,0.5811257984751584,0.5800142755174875,0.4908313554486272,0.5476454395463003,0.3949466571189565,0.6313151750972762,0.6066952002445736,0.6139705882352933,NA,NA,NA,NA,NA,NA,0.43301486889939333,0.21936619748276925,NA,0.31832182916307167,NA,11330.2687387422,9.335233072958955,0.2594143755022036,0.5240002470126476,NA,0.31714790232267437,0.39989875479782344,NA,NA,0.422120513896567,0.585379832997578,NA
LSO,Lesotho,0,NA,0.3722952477249747,0.700921187308086,0.4010830324909747,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7399334000000001,0.51,0.5182970515293469,0.375,0.45513245033112587,0.3595537848605578,0.5672465296081531,NA,0.7912371134020619,NA,NA,0.8058608058608088,NA,NA,0.5123835700106887,0.5,0.7533696587324347,NA,0.6673014897865152,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696463768115942,0.606203033201257,0.7405524861878452,0.1111111111111111,NA,NA,0.0693368123297669,0.75,0.5555555555555556,0.357717041800643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46850414625821024,NA,0.3333333333333333,0.7613707165109034,0.7777777777777778,0.7000000000000001,0.7119941669704702,0.7116048538711333,0.7097358962337865,0.25,0.8319829424307037,0.5855725879170424,0.41516947864417086,0.4203075049474806,NA,NA,NA,NA,NA,NA,0.9718522033691406,0.9169986724853516,0.6666666666666666,0.6111111111111112,0.522601858470336,0.6427189283056314,0.8004197271773348,0.8624288132984455,0.6967009360135032,0.6549269505750699,NA,0.7142326909350464,NA,NA,NA,0.7447782101167315,0.7321308468358301,0.93823529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2595.82952310453,7.8616614066016215,NA,NA,NA,0.45504596326583674,NA,NA,NA,NA,NA,NA
LBR,Liberia,0,0.1875,0.1526794742163802,0.17727737973387925,0.22460890493381466,0.2437513908925013,0.4375,0.333333320617676,0.08333333015441889,0.01,0.01,0.052173911658937915,0.01,0.01,0.01,0.01,0.8,0.708333358764648,0.0877192948993883,0.183333339691162,0.5,0.01,NA,NA,NA,0.5167334,0.52,0.4389639019013502,0.375,0.3554966887417219,0.26830278884462155,0.3770866280091372,0.348170412820047,0.7242268041237113,NA,NA,0.9194139194139209,NA,NA,0.48877691250572614,0.4444444444444444,0.6618583309435044,0.19631721718414843,0.6725541391491322,0.33,0.32749999999999996,0.30418174497126255,0.21434438301344452,0.3631901928970615,0.3315204658128741,0.3498490200604009,0.2839980348991597,0.25039168611944135,0.33256283873319914,0.5604347826086956,0.5692307692307692,0.7597790055248619,0.4444444444444444,0.31830985915492954,0.22222222222222224,0.1805817778816601,0.75,0.5555555555555556,0.6961414790996784,NA,0.6666666666666666,0.16666666666666666,0.01,0.01,0.16666666666666666,0.25,1,0.6666666666666666,0.5,0.25,0.16666666666666666,0.5,0.75,0.16666666666666666,0.6,0.01,0.16666666666666666,0.01,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5954726002076378,0.4307692307692308,0.5555555555555556,0.5077881619937695,0.7777777777777778,0.6666666666666666,0.7421800947867299,0.7176551016920184,0.7174871073605251,0.25,0.8492537313432836,0.27729486023444544,0.23757409940720475,0.4471609072918252,0.9680696661828735,0.7709251101321588,0.6418703506907545,NA,NA,0.4822276878356935,0.6443362617492676,NA,0.5333333333333333,0.6666666666666666,0.45689778413152254,0.638079880922848,0.912906610703043,0.7951670001539172,0.7761853613625902,0.6474354989120299,0.6026476760708763,0.7412134189864382,0.6959132321769921,0.5824647865299115,0.42001352133962727,0.8169649805447471,0.8467135432589422,0.9227941176470624,NA,NA,NA,NA,NA,NA,0.416533483694759,0.10275889663587476,NA,0.5844351452401495,NA,1616.92373356695,7.38828069307638,0.19716342995531508,0.20348290973663943,NA,0.3629700014993662,0.3930091154454861,0.4458895515380197,NA,0.6191460025593813,0.6909623382962843,NA
LBY,Libya,0,NA,0.15631951466127397,0.2839303991811668,0.31070998796630567,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1729333,0.18,0.10055111600992009,0.01,0.1277814569536424,0.4015936254980079,0.42052363380776664,NA,0.7422680412371134,NA,NA,0.4835164835164838,NA,NA,0.5428004275461903,0.16666666666666666,0.5701175795813019,NA,0.5397020426969744,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1903188405797101,0.22885640114769779,0.5582320441988948,0.2222222222222222,NA,0.1481481481481481,0.22635351723677377,0.75,0.2777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11122082235400693,NA,0.16666666666666666,0.5829698857736241,0.2222222222222222,0.01,0.6516587677725119,0.5288668603657495,0.35864978902953587,0.75,0.38742004264392327,0.2748061316501353,0.4544763641890865,0.4124524280712437,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.2222222222222222,0.130035739814153,0.3555197221533118,0.5830010493179434,0.6595967369555179,0.6181371796839036,0.5316133043207958,NA,0.3151177730192719,NA,NA,NA,0.5021011673151751,0.44451238153469896,0.36397058823529427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12478.1434623596,9.431733869828522,NA,NA,NA,0.2120899664538674,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,0.8340362193004216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTU,Lithuania,0,0.6875,0.8916076845298282,0.9795291709314227,0.6529482551143201,0.683578174049415,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8937334,1,0.6454119592174152,1,0.6485099337748345,0.9066454183266931,0.9067299244421014,0.6638439772533347,0.9381443298969073,0.6409401879799007,0.4414671899367404,1,NA,NA,0.7214841960604672,1,0.8813306567249785,0.825227566354456,0.8231300875441561,1,0.7708333333333335,0.7263805999177586,0.6960971189124344,0.7699741602067185,0.8391786489251803,0.8158728024890379,0.6946268623937658,0.7655546048386873,0.9415533758217822,0.7822318840579708,0.7525071731110807,0.9624309392265193,1,0.784037558685446,0.6296296296296297,0.01713556796842825,1,0.9444444444444444,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9468504146258211,0.7521367521367522,1,0.9669781931464174,1,1,0.8249726576740796,0.8862074858998462,0.7628379434286606,0.01,0.9571428571428573,0.975293056807935,0.8355981152150783,0.9589587456233826,NA,1,1,NA,NA,0.845186424255371,0.9056939697265625,0.9414398574829099,0.9,1,0.7564260185847035,0.8303894815182337,0.8413431269674712,0.7240264737571188,0.8267607794997699,0.6900839291265154,0.7652358216069008,0.7171734475374731,0.8788774044304929,0.7551860685740184,0.7554055796906565,0.7049027237354085,0.7121675328645676,1,NA,NA,NA,NA,NA,NA,0.7116474114990725,0.8672999561134273,NA,0.7288505416546831,NA,46159.7081733083,10.739862579093286,0.7790326569249972,NA,NA,0.8214594471522089,0.8121166512171651,0.7322056159183372,NA,0.8279205730958576,0.8036236492433332,NA
LMY,Low & middle income,1,0.3125,0.33164812942366023,0.3093142272262026,0.3136432009626956,0.40755860075559824,0.375,0.711111145019531,0.666666641235352,0.42361111323038736,0.25,0.39999999601944647,0.22222221374511733,0.3055555566151936,0.2986111036936443,0.16245039900059471,0.6666666666666667,0.583333320617676,0.32456141020122314,0.366666679382324,0.16666666666666669,0.5,NA,NA,0.01,0.6363333,0.47,0.42561311656103606,0.375,0.41163907284768214,0.4005099601593625,0.5033210332103321,0.40712622417466265,0.7139175257731959,0.5378804799902255,0.5401378471928744,0.7142857142857165,0.5009353233830846,0.3889600227628397,0.45156512444648034,0.3333333333333333,0.528534556925724,0.3908663845448751,0.5444785747197052,0.33,0.44875,0.3308340856456251,0.41491753367889683,0.3776987560843701,0.35352609570319266,0.3718524516351171,0.408335207245092,0.36951992490259766,0.4176049415608545,0.518768115942029,0.5350184451427791,0.7299447513812154,0.4444444444444444,0.38661971830985914,0.33333333333333326,0.3982064405954999,0.75,0.5555555555555556,0.545016077170418,1,0.6666666666666666,0.5,0.16666666666666666,0.25,0.16666666666666666,0.25,0.6666666666666666,0.5,0.3333333333333333,0.25,0.5,0.5,0.75,0.5,0.4,0.01,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.42716557985607095,0.39102564102564097,0.3333333333333333,0.540809968847352,0.5555555555555556,0.5,0.5697047028800584,0.554076226286105,0.5527113611501797,0.25,0.7488272921108743,0.5741568981064022,0.4035111719106247,0.5006241437052824,0.9542815674891145,0.9427312775330395,0.8639744952178534,0.47407429685528324,0.3525298188199607,0.791316375732422,0.8959077911376951,0.8150979868570962,0.5,0.5,0.45864188706218734,0.5724882163234928,0.6648478488982161,0.6661690010774204,0.5644775203314408,0.579499533727075,0.531041951035172,0.5785010706638116,0.6875768388962167,0.501462749248708,0.3597206387286146,0.6100856031128404,0.6316722714766128,0.8455882352941186,NA,NA,NA,NA,NA,NA,0.4264192388025485,0.29239861782219584,NA,0.38610526315789484,0.01,NA,NA,0.33493283167363136,0.40144518200586393,NA,0.42321663655568253,0.41915314891239247,0.5070914480107254,0.40779894936022126,0.49301906009501545,0.5782358353672454,NA
LIC,Low income,1,0.25625,0.17391304347826092,0.28106448311156595,0.2695096269554753,0.34564568829869946,0.25,0.666666641235352,0.29166666030883803,0.14583333015441902,0.01,0.15652173497681374,0.01,0.01,0.01,0.01,0.6,0.583333320617676,0.23684210526315788,0.233333330154419,0.01,0.01,NA,NA,0.01,0.4636,0.37,0.36594103058693855,0.25,0.2925496688741722,0.29367330677290837,0.34197856264276927,0.37313435506157344,0.7293814432989691,NA,NA,0.6556776556776572,0.2872835820895522,0.08279982927870252,0.4116659031913269,0.3333333333333333,0.388098652136507,0.29671143547103795,0.4492090308708339,0.33,0.38656250000000003,0.28828696781385743,0.3905138761456244,0.2692399495222643,0.37420605695135756,0.4020671353829451,0.3812700968084299,0.2843076335180308,0.4362806481241279,0.3635652173913043,0.42574122147834403,0.5935911602209943,0.3333333333333333,0.30563380281690145,0.22222222222222224,0.3493025808652016,0.75,0.3333333333333333,0.46463022508038576,1,0.6666666666666666,0.3333333333333333,0.01,0.01,0.16666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.25,0.41666666666666663,0.5,0.5,0.16666666666666666,0.2,0.01,0.16666666666666666,0.25,0.5833333333333333,0.16666666666666666,0.41666666666666663,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.28641721007196463,0.3397435897435898,0.2777777777777778,0.3543094496365524,0.3888888888888889,0.20000000000000004,0.5413780532263944,0.4934882925995556,0.5798093452101891,0.25,0.6722814498933901,0.45266005410279536,0.2828393372853017,0.4119043994519714,0.94121915820029,0.32158590308370044,0.5642933049946866,NA,NA,0.502476463317871,0.7693971252441411,0.5298485755920408,0.16666666666666666,0.3888888888888889,0.4200142959256612,0.5470106673282062,0.6921301154249737,0.6261351392950594,0.5143470922203468,0.5073671122163507,0.5060261008948204,0.5098929336188437,0.6979448117677414,0.4510648127572322,0.23736169294761905,0.5365914396887159,0.5365331702843168,0.6911764705882373,NA,NA,NA,NA,NA,NA,0.36877641331081307,0.15529597539985152,NA,0.3770050330744895,NA,NA,NA,0.2652765683688003,0.20213732016941724,NA,0.3088285137753577,0.3653564504787838,0.4256805165764422,0.3343690206819896,0.39855400518620937,0.501821963157105,NA
LMC,Lower middle income,1,0.26625,0.32042467138523756,0.31432958034800407,0.3225932611311672,0.33828477973062715,0.375,0.711111145019531,0.75,0.42361111323038736,0.25,0.4108695609483919,0.22222221374511733,0.305555553436279,0.25,0.1612103154751855,0.6,0.5416666730244953,0.29605263157894735,0.4,0.25,0.5,NA,NA,NA,0.6739334,0.45,0.39701019564618356,0.375,0.43899006622516556,0.4458645418326693,0.5142154278685643,0.3778820058022714,0.6958762886597939,NA,NA,0.6520146520146506,0.27773134328358207,0.19099445155783187,0.48341731562070545,0.3333333333333333,0.5223257814740465,0.3339551179746788,0.5478728305943787,0.33,0.415,0.2816300726579792,0.34733141930438144,0.30718694789976575,0.31887310751162806,0.3602929027891876,0.41409544489052297,0.37499591560957096,0.3647725886402995,0.5357391304347825,0.5329553217652685,0.7093922651933702,0.3888888888888889,0.34929577464788736,0.33333333333333326,0.42187059262191995,0.75,0.5,0.5357717041800643,1,0.6666666666666666,0.5,0.16666666666666666,0.25,0.16666666666666666,0.25,0.5833333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.625,0.5,0.4,0.01,0.16666666666666666,0.25,0.6666666666666666,0.16666666666666666,0.5,0.41666666666666663,0.16666666666666666,0.16666666666666666,0.3843506360824268,0.36282051282051286,0.3333333333333333,0.540809968847352,0.4722222222222222,0.4333333333333333,0.5265585125774699,0.5524183900188002,0.5435067979371777,0.25,0.7107675906183368,0.5741568981064022,0.4035111719106247,0.5009133810321206,0.9085631349782292,0.8406754772393541,0.7736450584484591,0.24203714842764162,0.06919647738687862,0.8124582799275714,0.9006727905273437,0.913591232299805,0.4833333333333333,0.4444444444444444,0.5237741243745533,0.5350781443810468,0.65498426023085,0.6266892411882408,0.531931870492558,0.5753497046938141,0.4665395269259375,0.5566880799428979,0.6210086348839607,0.44633467707199953,0.24274506706221466,0.6022101167315175,0.6268878018954449,0.7683823529411749,NA,NA,NA,NA,NA,NA,0.3814342957344593,0.23078712183393274,NA,0.31860209951107277,0.01,NA,NA,0.3123764585190072,0.40295620040364594,NA,0.43421604631451655,0.40022219002944287,0.4921301424475666,0.39151006311778014,0.46455648161736046,0.5441488362871243,NA
LUX,Luxembourg,0,0.8708333333333333,0.9797775530839231,0.9938587512794268,0.9912755716004814,0.882082424616899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8267334000000001,1,0.8768255717828604,NA,0.8089403973509934,0.9209561752988047,0.914496573537164,0.7735283755291682,0.9484536082474228,0.7778432916227946,1,1,NA,NA,0.7446938463887617,NA,0.7715801548609119,0.9408447678737881,0.834587620949163,1,0.8958333333333334,0.940492525178952,0.7387327909498933,0.7581094886124632,0.7161930605876373,0.6867183873394227,0.6797893007038747,0.892218243979793,0.6631624213274251,0.911159420289855,0.9032654734253315,0.9569060773480664,NA,0.9389671361502349,0.7777777777777778,0.7002319463458613,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8376068376068375,NA,0.9075804776739357,NA,1,0.8554502369668247,0.8135019654759871,0.7674636661978433,0.01,0.9313432835820896,0.903336339044184,0.8940568475452195,0.9225148424417721,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0.8520371694067191,0.8442322004465392,0.9670514165792236,0.9458211482222564,0.9136105570047568,0.6944358097606466,0.9034792200906977,0.851249107780157,0.9657192571707361,0.814672338644823,0.9149217071261888,0.9276264591439689,0.8249770712320392,1,NA,NA,NA,NA,NA,NA,0.7674726431458091,0.8904404069662002,NA,0.822879397948423,NA,129021.645501896,11.767735463856212,0.9435655267828127,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAC,"Macao SAR, China",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30572579529572264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9969057006835937,0.9903769073486329,0.9335535583496092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104961.920230969,11.561352898894036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG,Madagascar,0,0.13500000000000004,0.16582406471183017,0.3664278403275333,0.044825511432009635,0.18038403032865638,0.5,0.6,0.08333333015441889,0.01,0.01,0.0956521713747195,0.01,0.01,0.01,0.01,0.4,0.416666679382324,0.19736842105263158,0.2,0.01,0.01,NA,NA,NA,0.4636,0.39,0.37641223477542024,0.375,0.39264900662251656,0.28803187250996015,0.1880161658759445,0.47330377147638625,0.7835051546391752,NA,NA,0.5604395604395583,NA,NA,0.48700564971751414,0.3333333333333333,0.3299971322053341,0.1481574453631368,0.23053294424819537,0.33,0.395,0.2564977982041963,0.2955552997497994,0.21509140075716607,0.31588009668187417,0.47760339961375314,0.4768563542796087,0.30330184891355205,0.4005746457543102,0.39999999999999997,0.45746686705834133,0.8795580110497238,0.4444444444444444,0.2563380281690141,0.11111111111111112,0.26234521009926587,0.75,0.6111111111111112,0.857717041800643,NA,0.6666666666666666,0.6666666666666666,0.5,0.01,0.01,0.25,NA,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.2,0.01,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4133862545723408,0.35128205128205137,0.3333333333333333,0.3543094496365524,0.6666666666666666,0.6666666666666666,0.4298942763397739,0.5407622628610494,0.5269573370839193,0.01,0.7592750533049041,0.4919747520288549,0.18087855297157623,0.3003501293956462,0.8388969521044992,0.20411160058737152,0.7215727948990435,NA,NA,0.43764961242675804,0.152689714431763,NA,0.5333333333333333,0.3888888888888889,0.32957827019299496,0.6405358471843214,0.7219307450157397,0.9336309065722642,0.7858216970998927,0.5087348461299347,0.4969309365054157,0.6284082798001428,0.6353400367566954,0.46479454076674864,0.23104166288553143,0.5887315175097276,0.6342708651788445,0.6573529411764734,NA,NA,NA,NA,NA,NA,0.4169527421159859,0.30328823460110776,NA,0.45014696577509344,NA,1629.46097248042,7.3960045473804366,0.1784922893600059,0.16081378762275586,NA,0.3240218559567683,0.34428554211059503,0.45063280081225987,NA,0.45932121379520524,0.5737078321873094,NA
